,mae_name,C,gamma,tol,eps,mae
4406,SVR_500.0_100.0_1e-07_10.0,500.0,100.0,1e-07,10.0,9544316.708198134
4407,SVR_500.0_100.0_1e-07_100.0,500.0,100.0,1e-07,100.0,9544318.42252845
4408,SVR_500.0_100.0_1e-06_1e-05,500.0,100.0,1e-06,1e-05,9544315.874575082
4409,SVR_500.0_100.0_1e-06_0.0001,500.0,100.0,1e-06,0.0001,9544315.874575082
4410,SVR_500.0_100.0_1e-06_0.001,500.0,100.0,1e-06,0.001,9544315.874575082
4411,SVR_500.0_100.0_1e-06_0.01,500.0,100.0,1e-06,0.01,9544315.874575082
4412,SVR_500.0_100.0_1e-06_0.1,500.0,100.0,1e-06,0.1,9544315.874575082
4413,SVR_500.0_100.0_1e-06_1.0,500.0,100.0,1e-06,1.0,9544315.874575082
4414,SVR_500.0_100.0_1e-06_10.0,500.0,100.0,1e-06,10.0,9544316.708198134
4415,SVR_500.0_100.0_1e-06_100.0,500.0,100.0,1e-06,100.0,9544318.42252845
4416,SVR_500.0_100.0_9.999999999999999e-06_1e-05,500.0,100.0,9.999999999999999e-06,1e-05,9544315.874575082
4417,SVR_500.0_100.0_9.999999999999999e-06_0.0001,500.0,100.0,9.999999999999999e-06,0.0001,9544315.874575082
4418,SVR_500.0_100.0_9.999999999999999e-06_0.001,500.0,100.0,9.999999999999999e-06,0.001,9544315.874575082
4419,SVR_500.0_100.0_9.999999999999999e-06_0.01,500.0,100.0,9.999999999999999e-06,0.01,9544315.874575082
4420,SVR_500.0_100.0_9.999999999999999e-06_0.1,500.0,100.0,9.999999999999999e-06,0.1,9544315.874575082
4421,SVR_500.0_100.0_9.999999999999999e-06_1.0,500.0,100.0,9.999999999999999e-06,1.0,9544315.874575082
4422,SVR_500.0_100.0_9.999999999999999e-06_10.0,500.0,100.0,9.999999999999999e-06,10.0,9544316.708198134
4423,SVR_500.0_100.0_9.999999999999999e-06_100.0,500.0,100.0,9.999999999999999e-06,100.0,9544318.42252845
4424,SVR_500.0_100.0_9.999999999999999e-05_1e-05,500.0,100.0,9.999999999999999e-05,1e-05,9544315.874575082
4425,SVR_500.0_100.0_9.999999999999999e-05_0.0001,500.0,100.0,9.999999999999999e-05,0.0001,9544315.874575082
4426,SVR_500.0_100.0_9.999999999999999e-05_0.001,500.0,100.0,9.999999999999999e-05,0.001,9544315.874575082
4427,SVR_500.0_100.0_9.999999999999999e-05_0.01,500.0,100.0,9.999999999999999e-05,0.01,9544315.874575082
4428,SVR_500.0_100.0_9.999999999999999e-05_0.1,500.0,100.0,9.999999999999999e-05,0.1,9544315.874575082
4429,SVR_500.0_100.0_9.999999999999999e-05_1.0,500.0,100.0,9.999999999999999e-05,1.0,9544315.874575082
4430,SVR_500.0_100.0_9.999999999999999e-05_10.0,500.0,100.0,9.999999999999999e-05,10.0,9544316.708198134
4431,SVR_500.0_100.0_9.999999999999999e-05_100.0,500.0,100.0,9.999999999999999e-05,100.0,9544318.42252845
4432,SVR_500.0_100.0_0.001_1e-05,500.0,100.0,0.001,1e-05,9544315.874575082
4433,SVR_500.0_100.0_0.001_0.0001,500.0,100.0,0.001,0.0001,9544315.874575082
4434,SVR_500.0_100.0_0.001_0.001,500.0,100.0,0.001,0.001,9544315.874575082
4435,SVR_500.0_100.0_0.001_0.01,500.0,100.0,0.001,0.01,9544315.874575082
4436,SVR_500.0_100.0_0.001_0.1,500.0,100.0,0.001,0.1,9544315.874575082
4437,SVR_500.0_100.0_0.001_1.0,500.0,100.0,0.001,1.0,9544315.874575082
4438,SVR_500.0_100.0_0.001_10.0,500.0,100.0,0.001,10.0,9544316.708198134
4439,SVR_500.0_100.0_0.001_100.0,500.0,100.0,0.001,100.0,9544318.42252845
4440,SVR_500.0_100.0_0.01_1e-05,500.0,100.0,0.01,1e-05,9544315.874575082
4441,SVR_500.0_100.0_0.01_0.0001,500.0,100.0,0.01,0.0001,9544315.874575082
4442,SVR_500.0_100.0_0.01_0.001,500.0,100.0,0.01,0.001,9544315.874575082
4443,SVR_500.0_100.0_0.01_0.01,500.0,100.0,0.01,0.01,9544315.874575082
4444,SVR_500.0_100.0_0.01_0.1,500.0,100.0,0.01,0.1,9544315.874575082
4445,SVR_500.0_100.0_0.01_1.0,500.0,100.0,0.01,1.0,9544315.874575082
4446,SVR_500.0_100.0_0.01_10.0,500.0,100.0,0.01,10.0,9544316.708198134
4447,SVR_500.0_100.0_0.01_100.0,500.0,100.0,0.01,100.0,9544318.42252845
4448,SVR_500.0_100.0_0.1_1e-05,500.0,100.0,0.1,1e-05,9544315.874575082
4449,SVR_500.0_100.0_0.1_0.0001,500.0,100.0,0.1,0.0001,9544315.874575082
4450,SVR_500.0_100.0_0.1_0.001,500.0,100.0,0.1,0.001,9544315.874575082
4451,SVR_500.0_100.0_0.1_0.01,500.0,100.0,0.1,0.01,9544315.874575082
4452,SVR_500.0_100.0_0.1_0.1,500.0,100.0,0.1,0.1,9544315.874575082
4453,SVR_500.0_100.0_0.1_1.0,500.0,100.0,0.1,1.0,9544315.874575082
4454,SVR_500.0_100.0_0.1_10.0,500.0,100.0,0.1,10.0,9544316.708198134
4455,SVR_500.0_100.0_0.1_100.0,500.0,100.0,0.1,100.0,9544318.42252845
4456,SVR_500.0_100.0_1.0_1e-05,500.0,100.0,1.0,1e-05,9544315.874575082
4457,SVR_500.0_100.0_1.0_0.0001,500.0,100.0,1.0,0.0001,9544315.874575082
4458,SVR_500.0_100.0_1.0_0.001,500.0,100.0,1.0,0.001,9544315.874575082
4459,SVR_500.0_100.0_1.0_0.01,500.0,100.0,1.0,0.01,9544315.874575082
4460,SVR_500.0_100.0_1.0_0.1,500.0,100.0,1.0,0.1,9544315.874575082
4461,SVR_500.0_100.0_1.0_1.0,500.0,100.0,1.0,1.0,9544315.874575082
4462,SVR_500.0_100.0_1.0_10.0,500.0,100.0,1.0,10.0,9544316.708198134
4463,SVR_500.0_100.0_1.0_100.0,500.0,100.0,1.0,100.0,9544318.42252845
4464,SVR_500.0_100.0_10.0_1e-05,500.0,100.0,10.0,1e-05,9544315.874575082
4465,SVR_500.0_100.0_10.0_0.0001,500.0,100.0,10.0,0.0001,9544315.874575082
4466,SVR_500.0_100.0_10.0_0.001,500.0,100.0,10.0,0.001,9544315.874575082
4467,SVR_500.0_100.0_10.0_0.01,500.0,100.0,10.0,0.01,9544315.874575082
4468,SVR_500.0_100.0_10.0_0.1,500.0,100.0,10.0,0.1,9544315.874575082
4469,SVR_500.0_100.0_10.0_1.0,500.0,100.0,10.0,1.0,9544315.874575082
4470,SVR_500.0_100.0_10.0_10.0,500.0,100.0,10.0,10.0,9544317.604680005
4471,SVR_500.0_100.0_10.0_100.0,500.0,100.0,10.0,100.0,9544318.499937717
4472,SVR_500.0_100.0_100.0_1e-05,500.0,100.0,100.0,1e-05,9544328.624350214
4473,SVR_500.0_100.0_100.0_0.0001,500.0,100.0,100.0,0.0001,9544328.624296213
4474,SVR_500.0_100.0_100.0_0.001,500.0,100.0,100.0,0.001,9544328.623756213
4475,SVR_500.0_100.0_100.0_0.01,500.0,100.0,100.0,0.01,9544328.618356213
4476,SVR_500.0_100.0_100.0_0.1,500.0,100.0,100.0,0.1,9544328.564356213
4477,SVR_500.0_100.0_100.0_1.0,500.0,100.0,100.0,1.0,9544328.024356212
4478,SVR_500.0_100.0_100.0_10.0,500.0,100.0,100.0,10.0,9544337.63747007
4479,SVR_500.0_100.0_100.0_100.0,500.0,100.0,100.0,100.0,9544328.443873946
4480,SVR_5000.0_1e-05_1e-07_1e-05,5000.0,1e-05,1e-07,1e-05,9544309.999906475
4481,SVR_5000.0_1e-05_1e-07_0.0001,5000.0,1e-05,1e-07,0.0001,9544309.999906475
4482,SVR_5000.0_1e-05_1e-07_0.001,5000.0,1e-05,1e-07,0.001,9544309.999906475
4483,SVR_5000.0_1e-05_1e-07_0.01,5000.0,1e-05,1e-07,0.01,9544309.999906475
4484,SVR_5000.0_1e-05_1e-07_0.1,5000.0,1e-05,1e-07,0.1,9544309.999906475
4485,SVR_5000.0_1e-05_1e-07_1.0,5000.0,1e-05,1e-07,1.0,9544309.999906475
4486,SVR_5000.0_1e-05_1e-07_10.0,5000.0,1e-05,1e-07,10.0,9544309.999906475
4487,SVR_5000.0_1e-05_1e-07_100.0,5000.0,1e-05,1e-07,100.0,9544310.25787901
4488,SVR_5000.0_1e-05_1e-06_1e-05,5000.0,1e-05,1e-06,1e-05,9544309.999906475
4489,SVR_5000.0_1e-05_1e-06_0.0001,5000.0,1e-05,1e-06,0.0001,9544309.999906475
4490,SVR_5000.0_1e-05_1e-06_0.001,5000.0,1e-05,1e-06,0.001,9544309.999906475
4491,SVR_5000.0_1e-05_1e-06_0.01,5000.0,1e-05,1e-06,0.01,9544309.999906475
4492,SVR_5000.0_1e-05_1e-06_0.1,5000.0,1e-05,1e-06,0.1,9544309.999906475
4493,SVR_5000.0_1e-05_1e-06_1.0,5000.0,1e-05,1e-06,1.0,9544309.999906475
4494,SVR_5000.0_1e-05_1e-06_10.0,5000.0,1e-05,1e-06,10.0,9544309.999906475
4495,SVR_5000.0_1e-05_1e-06_100.0,5000.0,1e-05,1e-06,100.0,9544310.25787901
4496,SVR_5000.0_1e-05_9.999999999999999e-06_1e-05,5000.0,1e-05,9.999999999999999e-06,1e-05,9544309.999906475
4497,SVR_5000.0_1e-05_9.999999999999999e-06_0.0001,5000.0,1e-05,9.999999999999999e-06,0.0001,9544309.999906475
4498,SVR_5000.0_1e-05_9.999999999999999e-06_0.001,5000.0,1e-05,9.999999999999999e-06,0.001,9544309.999906475
4499,SVR_5000.0_1e-05_9.999999999999999e-06_0.01,5000.0,1e-05,9.999999999999999e-06,0.01,9544309.999906475
4500,SVR_5000.0_1e-05_9.999999999999999e-06_0.1,5000.0,1e-05,9.999999999999999e-06,0.1,9544309.999906475
4501,SVR_5000.0_1e-05_9.999999999999999e-06_1.0,5000.0,1e-05,9.999999999999999e-06,1.0,9544309.999906475
4502,SVR_5000.0_1e-05_9.999999999999999e-06_10.0,5000.0,1e-05,9.999999999999999e-06,10.0,9544309.999906475
4503,SVR_5000.0_1e-05_9.999999999999999e-06_100.0,5000.0,1e-05,9.999999999999999e-06,100.0,9544310.25787901
4504,SVR_5000.0_1e-05_9.999999999999999e-05_1e-05,5000.0,1e-05,9.999999999999999e-05,1e-05,9544309.999906475
4505,SVR_5000.0_1e-05_9.999999999999999e-05_0.0001,5000.0,1e-05,9.999999999999999e-05,0.0001,9544309.999906475
4506,SVR_5000.0_1e-05_9.999999999999999e-05_0.001,5000.0,1e-05,9.999999999999999e-05,0.001,9544309.999906475
4507,SVR_5000.0_1e-05_9.999999999999999e-05_0.01,5000.0,1e-05,9.999999999999999e-05,0.01,9544309.999906475
4508,SVR_5000.0_1e-05_9.999999999999999e-05_0.1,5000.0,1e-05,9.999999999999999e-05,0.1,9544309.999906475
4509,SVR_5000.0_1e-05_9.999999999999999e-05_1.0,5000.0,1e-05,9.999999999999999e-05,1.0,9544309.999906475
4510,SVR_5000.0_1e-05_9.999999999999999e-05_10.0,5000.0,1e-05,9.999999999999999e-05,10.0,9544309.999906475
4511,SVR_5000.0_1e-05_9.999999999999999e-05_100.0,5000.0,1e-05,9.999999999999999e-05,100.0,9544310.25787901
4512,SVR_5000.0_1e-05_0.001_1e-05,5000.0,1e-05,0.001,1e-05,9544309.999906475
4513,SVR_5000.0_1e-05_0.001_0.0001,5000.0,1e-05,0.001,0.0001,9544309.999906475
4514,SVR_5000.0_1e-05_0.001_0.001,5000.0,1e-05,0.001,0.001,9544309.999906475
4515,SVR_5000.0_1e-05_0.001_0.01,5000.0,1e-05,0.001,0.01,9544309.999906475
4516,SVR_5000.0_1e-05_0.001_0.1,5000.0,1e-05,0.001,0.1,9544309.999906475
4517,SVR_5000.0_1e-05_0.001_1.0,5000.0,1e-05,0.001,1.0,9544309.999906475
4518,SVR_5000.0_1e-05_0.001_10.0,5000.0,1e-05,0.001,10.0,9544309.999906475
4519,SVR_5000.0_1e-05_0.001_100.0,5000.0,1e-05,0.001,100.0,9544310.25787901
4520,SVR_5000.0_1e-05_0.01_1e-05,5000.0,1e-05,0.01,1e-05,9544309.999906475
4521,SVR_5000.0_1e-05_0.01_0.0001,5000.0,1e-05,0.01,0.0001,9544309.999906475
4522,SVR_5000.0_1e-05_0.01_0.001,5000.0,1e-05,0.01,0.001,9544309.999906475
4523,SVR_5000.0_1e-05_0.01_0.01,5000.0,1e-05,0.01,0.01,9544309.999906475
4524,SVR_5000.0_1e-05_0.01_0.1,5000.0,1e-05,0.01,0.1,9544309.999906475
4525,SVR_5000.0_1e-05_0.01_1.0,5000.0,1e-05,0.01,1.0,9544309.999906475
4526,SVR_5000.0_1e-05_0.01_10.0,5000.0,1e-05,0.01,10.0,9544309.999906475
4527,SVR_5000.0_1e-05_0.01_100.0,5000.0,1e-05,0.01,100.0,9544310.25787901
4528,SVR_5000.0_1e-05_0.1_1e-05,5000.0,1e-05,0.1,1e-05,9544309.999906475
4529,SVR_5000.0_1e-05_0.1_0.0001,5000.0,1e-05,0.1,0.0001,9544309.999906475
4530,SVR_5000.0_1e-05_0.1_0.001,5000.0,1e-05,0.1,0.001,9544309.999906475
4531,SVR_5000.0_1e-05_0.1_0.01,5000.0,1e-05,0.1,0.01,9544309.999906475
4532,SVR_5000.0_1e-05_0.1_0.1,5000.0,1e-05,0.1,0.1,9544309.999906475
4533,SVR_5000.0_1e-05_0.1_1.0,5000.0,1e-05,0.1,1.0,9544309.999906475
4534,SVR_5000.0_1e-05_0.1_10.0,5000.0,1e-05,0.1,10.0,9544309.999906475
4535,SVR_5000.0_1e-05_0.1_100.0,5000.0,1e-05,0.1,100.0,9544310.25787901
4536,SVR_5000.0_1e-05_1.0_1e-05,5000.0,1e-05,1.0,1e-05,9544309.999906475
4537,SVR_5000.0_1e-05_1.0_0.0001,5000.0,1e-05,1.0,0.0001,9544309.999906475
4538,SVR_5000.0_1e-05_1.0_0.001,5000.0,1e-05,1.0,0.001,9544309.999906475
4539,SVR_5000.0_1e-05_1.0_0.01,5000.0,1e-05,1.0,0.01,9544309.999906475
4540,SVR_5000.0_1e-05_1.0_0.1,5000.0,1e-05,1.0,0.1,9544309.999906475
4541,SVR_5000.0_1e-05_1.0_1.0,5000.0,1e-05,1.0,1.0,9544309.999906475
4542,SVR_5000.0_1e-05_1.0_10.0,5000.0,1e-05,1.0,10.0,9544309.999906475
4543,SVR_5000.0_1e-05_1.0_100.0,5000.0,1e-05,1.0,100.0,9544310.25787901
4544,SVR_5000.0_1e-05_10.0_1e-05,5000.0,1e-05,10.0,1e-05,9544309.999906475
4545,SVR_5000.0_1e-05_10.0_0.0001,5000.0,1e-05,10.0,0.0001,9544309.999906475
4546,SVR_5000.0_1e-05_10.0_0.001,5000.0,1e-05,10.0,0.001,9544309.999906475
4547,SVR_5000.0_1e-05_10.0_0.01,5000.0,1e-05,10.0,0.01,9544309.999906475
4548,SVR_5000.0_1e-05_10.0_0.1,5000.0,1e-05,10.0,0.1,9544309.999906475
4549,SVR_5000.0_1e-05_10.0_1.0,5000.0,1e-05,10.0,1.0,9544309.999906475
4550,SVR_5000.0_1e-05_10.0_10.0,5000.0,1e-05,10.0,10.0,9544309.999906475
4551,SVR_5000.0_1e-05_10.0_100.0,5000.0,1e-05,10.0,100.0,9544310.25787901
4552,SVR_5000.0_1e-05_100.0_1e-05,5000.0,1e-05,100.0,1e-05,9544310.109968973
4553,SVR_5000.0_1e-05_100.0_0.0001,5000.0,1e-05,100.0,0.0001,9544310.109968973
4554,SVR_5000.0_1e-05_100.0_0.001,5000.0,1e-05,100.0,0.001,9544310.109968973
4555,SVR_5000.0_1e-05_100.0_0.01,5000.0,1e-05,100.0,0.01,9544310.109968973
4556,SVR_5000.0_1e-05_100.0_0.1,5000.0,1e-05,100.0,0.1,9544310.109968973
4557,SVR_5000.0_1e-05_100.0_1.0,5000.0,1e-05,100.0,1.0,9544310.109968973
4558,SVR_5000.0_1e-05_100.0_10.0,5000.0,1e-05,100.0,10.0,9544310.109968973
4559,SVR_5000.0_1e-05_100.0_100.0,5000.0,1e-05,100.0,100.0,9544310.74250209
4560,SVR_5000.0_0.0001_1e-07_1e-05,5000.0,0.0001,1e-07,1e-05,9544311.049881494
4561,SVR_5000.0_0.0001_1e-07_0.0001,5000.0,0.0001,1e-07,0.0001,9544311.049881494
4562,SVR_5000.0_0.0001_1e-07_0.001,5000.0,0.0001,1e-07,0.001,9544311.049881494
4563,SVR_5000.0_0.0001_1e-07_0.01,5000.0,0.0001,1e-07,0.01,9544311.049881494
4564,SVR_5000.0_0.0001_1e-07_0.1,5000.0,0.0001,1e-07,0.1,9544311.049881494
4565,SVR_5000.0_0.0001_1e-07_1.0,5000.0,0.0001,1e-07,1.0,9544311.049881494
4566,SVR_5000.0_0.0001_1e-07_10.0,5000.0,0.0001,1e-07,10.0,9544311.049881494
4567,SVR_5000.0_0.0001_1e-07_100.0,5000.0,0.0001,1e-07,100.0,9544311.139912164
4568,SVR_5000.0_0.0001_1e-06_1e-05,5000.0,0.0001,1e-06,1e-05,9544311.049881494
4569,SVR_5000.0_0.0001_1e-06_0.0001,5000.0,0.0001,1e-06,0.0001,9544311.049881494
4570,SVR_5000.0_0.0001_1e-06_0.001,5000.0,0.0001,1e-06,0.001,9544311.049881494
4571,SVR_5000.0_0.0001_1e-06_0.01,5000.0,0.0001,1e-06,0.01,9544311.049881494
4572,SVR_5000.0_0.0001_1e-06_0.1,5000.0,0.0001,1e-06,0.1,9544311.049881494
4573,SVR_5000.0_0.0001_1e-06_1.0,5000.0,0.0001,1e-06,1.0,9544311.049881494
4574,SVR_5000.0_0.0001_1e-06_10.0,5000.0,0.0001,1e-06,10.0,9544311.049881494
4575,SVR_5000.0_0.0001_1e-06_100.0,5000.0,0.0001,1e-06,100.0,9544311.139912164
4576,SVR_5000.0_0.0001_9.999999999999999e-06_1e-05,5000.0,0.0001,9.999999999999999e-06,1e-05,9544311.049881494
4577,SVR_5000.0_0.0001_9.999999999999999e-06_0.0001,5000.0,0.0001,9.999999999999999e-06,0.0001,9544311.049881494
4578,SVR_5000.0_0.0001_9.999999999999999e-06_0.001,5000.0,0.0001,9.999999999999999e-06,0.001,9544311.049881494
4579,SVR_5000.0_0.0001_9.999999999999999e-06_0.01,5000.0,0.0001,9.999999999999999e-06,0.01,9544311.049881494
4580,SVR_5000.0_0.0001_9.999999999999999e-06_0.1,5000.0,0.0001,9.999999999999999e-06,0.1,9544311.049881494
4581,SVR_5000.0_0.0001_9.999999999999999e-06_1.0,5000.0,0.0001,9.999999999999999e-06,1.0,9544311.049881494
4582,SVR_5000.0_0.0001_9.999999999999999e-06_10.0,5000.0,0.0001,9.999999999999999e-06,10.0,9544311.049881494
4583,SVR_5000.0_0.0001_9.999999999999999e-06_100.0,5000.0,0.0001,9.999999999999999e-06,100.0,9544311.139912164
4584,SVR_5000.0_0.0001_9.999999999999999e-05_1e-05,5000.0,0.0001,9.999999999999999e-05,1e-05,9544311.049881494
4585,SVR_5000.0_0.0001_9.999999999999999e-05_0.0001,5000.0,0.0001,9.999999999999999e-05,0.0001,9544311.049881494
4586,SVR_5000.0_0.0001_9.999999999999999e-05_0.001,5000.0,0.0001,9.999999999999999e-05,0.001,9544311.049881494
4587,SVR_5000.0_0.0001_9.999999999999999e-05_0.01,5000.0,0.0001,9.999999999999999e-05,0.01,9544311.049881494
4588,SVR_5000.0_0.0001_9.999999999999999e-05_0.1,5000.0,0.0001,9.999999999999999e-05,0.1,9544311.049881494
4589,SVR_5000.0_0.0001_9.999999999999999e-05_1.0,5000.0,0.0001,9.999999999999999e-05,1.0,9544311.049881494
4590,SVR_5000.0_0.0001_9.999999999999999e-05_10.0,5000.0,0.0001,9.999999999999999e-05,10.0,9544311.049881494
4591,SVR_5000.0_0.0001_9.999999999999999e-05_100.0,5000.0,0.0001,9.999999999999999e-05,100.0,9544311.139912164
4592,SVR_5000.0_0.0001_0.001_1e-05,5000.0,0.0001,0.001,1e-05,9544311.049881494
4593,SVR_5000.0_0.0001_0.001_0.0001,5000.0,0.0001,0.001,0.0001,9544311.049881494
4594,SVR_5000.0_0.0001_0.001_0.001,5000.0,0.0001,0.001,0.001,9544311.049881494
4595,SVR_5000.0_0.0001_0.001_0.01,5000.0,0.0001,0.001,0.01,9544311.049881494
4596,SVR_5000.0_0.0001_0.001_0.1,5000.0,0.0001,0.001,0.1,9544311.049881494
4597,SVR_5000.0_0.0001_0.001_1.0,5000.0,0.0001,0.001,1.0,9544311.049881494
4598,SVR_5000.0_0.0001_0.001_10.0,5000.0,0.0001,0.001,10.0,9544311.049881494
4599,SVR_5000.0_0.0001_0.001_100.0,5000.0,0.0001,0.001,100.0,9544311.139912164
4600,SVR_5000.0_0.0001_0.01_1e-05,5000.0,0.0001,0.01,1e-05,9544311.049881494
4601,SVR_5000.0_0.0001_0.01_0.0001,5000.0,0.0001,0.01,0.0001,9544311.049881494
4602,SVR_5000.0_0.0001_0.01_0.001,5000.0,0.0001,0.01,0.001,9544311.049881494
4603,SVR_5000.0_0.0001_0.01_0.01,5000.0,0.0001,0.01,0.01,9544311.049881494
4604,SVR_5000.0_0.0001_0.01_0.1,5000.0,0.0001,0.01,0.1,9544311.049881494
4605,SVR_5000.0_0.0001_0.01_1.0,5000.0,0.0001,0.01,1.0,9544311.049881494
4606,SVR_5000.0_0.0001_0.01_10.0,5000.0,0.0001,0.01,10.0,9544311.049881494
4607,SVR_5000.0_0.0001_0.01_100.0,5000.0,0.0001,0.01,100.0,9544311.139912164
4608,SVR_5000.0_0.0001_0.1_1e-05,5000.0,0.0001,0.1,1e-05,9544311.049881494
4609,SVR_5000.0_0.0001_0.1_0.0001,5000.0,0.0001,0.1,0.0001,9544311.049881494
4610,SVR_5000.0_0.0001_0.1_0.001,5000.0,0.0001,0.1,0.001,9544311.049881494
4611,SVR_5000.0_0.0001_0.1_0.01,5000.0,0.0001,0.1,0.01,9544311.049881494
4612,SVR_5000.0_0.0001_0.1_0.1,5000.0,0.0001,0.1,0.1,9544311.049881494
4613,SVR_5000.0_0.0001_0.1_1.0,5000.0,0.0001,0.1,1.0,9544311.049881494
4614,SVR_5000.0_0.0001_0.1_10.0,5000.0,0.0001,0.1,10.0,9544311.049881494
4615,SVR_5000.0_0.0001_0.1_100.0,5000.0,0.0001,0.1,100.0,9544311.139912164
4616,SVR_5000.0_0.0001_1.0_1e-05,5000.0,0.0001,1.0,1e-05,9544311.049881494
4617,SVR_5000.0_0.0001_1.0_0.0001,5000.0,0.0001,1.0,0.0001,9544311.049881494
4618,SVR_5000.0_0.0001_1.0_0.001,5000.0,0.0001,1.0,0.001,9544311.049881494
4619,SVR_5000.0_0.0001_1.0_0.01,5000.0,0.0001,1.0,0.01,9544311.049881494
4620,SVR_5000.0_0.0001_1.0_0.1,5000.0,0.0001,1.0,0.1,9544311.049881494
4621,SVR_5000.0_0.0001_1.0_1.0,5000.0,0.0001,1.0,1.0,9544311.049881494
4622,SVR_5000.0_0.0001_1.0_10.0,5000.0,0.0001,1.0,10.0,9544311.049881494
4623,SVR_5000.0_0.0001_1.0_100.0,5000.0,0.0001,1.0,100.0,9544311.139912164
4624,SVR_5000.0_0.0001_10.0_1e-05,5000.0,0.0001,10.0,1e-05,9544311.049881494
4625,SVR_5000.0_0.0001_10.0_0.0001,5000.0,0.0001,10.0,0.0001,9544311.049881494
4626,SVR_5000.0_0.0001_10.0_0.001,5000.0,0.0001,10.0,0.001,9544311.049881494
4627,SVR_5000.0_0.0001_10.0_0.01,5000.0,0.0001,10.0,0.01,9544311.049881494
4628,SVR_5000.0_0.0001_10.0_0.1,5000.0,0.0001,10.0,0.1,9544311.049881494
4629,SVR_5000.0_0.0001_10.0_1.0,5000.0,0.0001,10.0,1.0,9544311.049881494
4630,SVR_5000.0_0.0001_10.0_10.0,5000.0,0.0001,10.0,10.0,9544311.049881494
4631,SVR_5000.0_0.0001_10.0_100.0,5000.0,0.0001,10.0,100.0,9544311.139912164
4632,SVR_5000.0_0.0001_100.0_1e-05,5000.0,0.0001,100.0,1e-05,9544311.088292709
4633,SVR_5000.0_0.0001_100.0_0.0001,5000.0,0.0001,100.0,0.0001,9544311.088292709
4634,SVR_5000.0_0.0001_100.0_0.001,5000.0,0.0001,100.0,0.001,9544311.088292709
4635,SVR_5000.0_0.0001_100.0_0.01,5000.0,0.0001,100.0,0.01,9544311.088292709
4636,SVR_5000.0_0.0001_100.0_0.1,5000.0,0.0001,100.0,0.1,9544311.088292709
4637,SVR_5000.0_0.0001_100.0_1.0,5000.0,0.0001,100.0,1.0,9544311.088292709
4638,SVR_5000.0_0.0001_100.0_10.0,5000.0,0.0001,100.0,10.0,9544311.088292709
4639,SVR_5000.0_0.0001_100.0_100.0,5000.0,0.0001,100.0,100.0,9544311.309043473
4640,SVR_5000.0_0.001_1e-07_1e-05,5000.0,0.001,1e-07,1e-05,9544310.994977113
4641,SVR_5000.0_0.001_1e-07_0.0001,5000.0,0.001,1e-07,0.0001,9544310.994977113
4642,SVR_5000.0_0.001_1e-07_0.001,5000.0,0.001,1e-07,0.001,9544310.994977113
4643,SVR_5000.0_0.001_1e-07_0.01,5000.0,0.001,1e-07,0.01,9544310.994977113
4644,SVR_5000.0_0.001_1e-07_0.1,5000.0,0.001,1e-07,0.1,9544310.994977113
4645,SVR_5000.0_0.001_1e-07_1.0,5000.0,0.001,1e-07,1.0,9544310.994977113
4646,SVR_5000.0_0.001_1e-07_10.0,5000.0,0.001,1e-07,10.0,9544310.994977113
4647,SVR_5000.0_0.001_1e-07_100.0,5000.0,0.001,1e-07,100.0,9544311.093302965
4648,SVR_5000.0_0.001_1e-06_1e-05,5000.0,0.001,1e-06,1e-05,9544310.994977113
4649,SVR_5000.0_0.001_1e-06_0.0001,5000.0,0.001,1e-06,0.0001,9544310.994977113
4650,SVR_5000.0_0.001_1e-06_0.001,5000.0,0.001,1e-06,0.001,9544310.994977113
4651,SVR_5000.0_0.001_1e-06_0.01,5000.0,0.001,1e-06,0.01,9544310.994977113
4652,SVR_5000.0_0.001_1e-06_0.1,5000.0,0.001,1e-06,0.1,9544310.994977113
4653,SVR_5000.0_0.001_1e-06_1.0,5000.0,0.001,1e-06,1.0,9544310.994977113
4654,SVR_5000.0_0.001_1e-06_10.0,5000.0,0.001,1e-06,10.0,9544310.994977113
4655,SVR_5000.0_0.001_1e-06_100.0,5000.0,0.001,1e-06,100.0,9544311.093302965
4656,SVR_5000.0_0.001_9.999999999999999e-06_1e-05,5000.0,0.001,9.999999999999999e-06,1e-05,9544310.994977113
4657,SVR_5000.0_0.001_9.999999999999999e-06_0.0001,5000.0,0.001,9.999999999999999e-06,0.0001,9544310.994977113
4658,SVR_5000.0_0.001_9.999999999999999e-06_0.001,5000.0,0.001,9.999999999999999e-06,0.001,9544310.994977113
4659,SVR_5000.0_0.001_9.999999999999999e-06_0.01,5000.0,0.001,9.999999999999999e-06,0.01,9544310.994977113
4660,SVR_5000.0_0.001_9.999999999999999e-06_0.1,5000.0,0.001,9.999999999999999e-06,0.1,9544310.994977113
4661,SVR_5000.0_0.001_9.999999999999999e-06_1.0,5000.0,0.001,9.999999999999999e-06,1.0,9544310.994977113
4662,SVR_5000.0_0.001_9.999999999999999e-06_10.0,5000.0,0.001,9.999999999999999e-06,10.0,9544310.994977113
4663,SVR_5000.0_0.001_9.999999999999999e-06_100.0,5000.0,0.001,9.999999999999999e-06,100.0,9544311.093302965
4664,SVR_5000.0_0.001_9.999999999999999e-05_1e-05,5000.0,0.001,9.999999999999999e-05,1e-05,9544310.994977113
4665,SVR_5000.0_0.001_9.999999999999999e-05_0.0001,5000.0,0.001,9.999999999999999e-05,0.0001,9544310.994977113
