,mae_name,C,gamma,tol,eps,mae
768,SVR_500.0_0.001_9.999999999999999e-05_1e-05,500.0,0.001,9.999999999999999e-05,1e-05,0.0001940166363979756
769,SVR_500.0_0.001_9.999999999999999e-05_0.0001,500.0,0.001,9.999999999999999e-05,0.0001,0.00023047604211656747
770,SVR_500.0_0.001_9.999999999999999e-05_0.001,500.0,0.001,9.999999999999999e-05,0.001,0.0004351140843626755
771,SVR_500.0_0.001_9.999999999999999e-05_0.01,500.0,0.001,9.999999999999999e-05,0.01,0.0029924869646532405
772,SVR_500.0_0.001_0.001_1e-05,500.0,0.001,0.001,1e-05,0.00018087765489434028
773,SVR_500.0_0.001_0.001_0.0001,500.0,0.001,0.001,0.0001,0.0003034662933964594
774,SVR_500.0_0.001_0.001_0.001,500.0,0.001,0.001,0.001,0.0004866427010619123
775,SVR_500.0_0.001_0.001_0.01,500.0,0.001,0.001,0.01,0.0029924869646532405
776,SVR_500.0_0.001_0.01_1e-05,500.0,0.001,0.01,1e-05,0.0017108202781267235
777,SVR_500.0_0.001_0.01_0.0001,500.0,0.001,0.01,0.0001,0.0017102138472293138
778,SVR_500.0_0.001_0.01_0.001,500.0,0.001,0.01,0.001,0.0013185293166624312
779,SVR_500.0_0.001_0.01_0.01,500.0,0.001,0.01,0.01,0.0029924869646532405
780,SVR_500.0_0.001_0.1_1e-05,500.0,0.001,0.1,1e-05,0.0029924869646532405
781,SVR_500.0_0.001_0.1_0.0001,500.0,0.001,0.1,0.0001,0.0029924869646532405
782,SVR_500.0_0.001_0.1_0.001,500.0,0.001,0.1,0.001,0.0029924869646532405
783,SVR_500.0_0.001_0.1_0.01,500.0,0.001,0.1,0.01,0.0029924869646532405
784,SVR_500.0_0.01_1e-07_1e-05,500.0,0.01,1e-07,1e-05,0.0010335726211140096
785,SVR_500.0_0.01_1e-07_0.0001,500.0,0.01,1e-07,0.0001,0.0011023299523179376
786,SVR_500.0_0.01_1e-07_0.001,500.0,0.01,1e-07,0.001,0.0012748568272005212
787,SVR_500.0_0.01_1e-07_0.01,500.0,0.01,1e-07,0.01,0.0029924869646532405
788,SVR_500.0_0.01_1e-06_1e-05,500.0,0.01,1e-06,1e-05,0.0010334838048944306
789,SVR_500.0_0.01_1e-06_0.0001,500.0,0.01,1e-06,0.0001,0.001102243116221624
790,SVR_500.0_0.01_1e-06_0.001,500.0,0.01,1e-06,0.001,0.0012750225683998196
791,SVR_500.0_0.01_1e-06_0.01,500.0,0.01,1e-06,0.01,0.0029924869646532405
792,SVR_500.0_0.01_9.999999999999999e-06_1e-05,500.0,0.01,9.999999999999999e-06,1e-05,0.0010332433563588594
793,SVR_500.0_0.01_9.999999999999999e-06_0.0001,500.0,0.01,9.999999999999999e-06,0.0001,0.0011022223193665858
794,SVR_500.0_0.01_9.999999999999999e-06_0.001,500.0,0.01,9.999999999999999e-06,0.001,0.0012749964699116044
795,SVR_500.0_0.01_9.999999999999999e-06_0.01,500.0,0.01,9.999999999999999e-06,0.01,0.0029924869646532405
796,SVR_500.0_0.01_9.999999999999999e-05_1e-05,500.0,0.01,9.999999999999999e-05,1e-05,0.001032023921071934
797,SVR_500.0_0.01_9.999999999999999e-05_0.0001,500.0,0.01,9.999999999999999e-05,0.0001,0.0010900166357569851
798,SVR_500.0_0.01_9.999999999999999e-05_0.001,500.0,0.01,9.999999999999999e-05,0.001,0.0012785554439735058
799,SVR_500.0_0.01_9.999999999999999e-05_0.01,500.0,0.01,9.999999999999999e-05,0.01,0.0029924869646532405
800,SVR_500.0_0.01_0.001_1e-05,500.0,0.01,0.001,1e-05,0.0010873167989280841
801,SVR_500.0_0.01_0.001_0.0001,500.0,0.01,0.001,0.0001,0.0011030759700039194
802,SVR_500.0_0.01_0.001_0.001,500.0,0.01,0.001,0.001,0.0012157724163357475
803,SVR_500.0_0.01_0.001_0.01,500.0,0.01,0.001,0.01,0.0029924869646532405
804,SVR_500.0_0.01_0.01_1e-05,500.0,0.01,0.01,1e-05,0.0018443538428675854
805,SVR_500.0_0.01_0.01_0.0001,500.0,0.01,0.01,0.0001,0.0019242392147423627
806,SVR_500.0_0.01_0.01_0.001,500.0,0.01,0.01,0.001,0.0018489650824370153
807,SVR_500.0_0.01_0.01_0.01,500.0,0.01,0.01,0.01,0.0029924869646532405
808,SVR_500.0_0.01_0.1_1e-05,500.0,0.01,0.1,1e-05,0.0029924869646532405
809,SVR_500.0_0.01_0.1_0.0001,500.0,0.01,0.1,0.0001,0.0029924869646532405
810,SVR_500.0_0.01_0.1_0.001,500.0,0.01,0.1,0.001,0.0029924869646532405
811,SVR_500.0_0.01_0.1_0.01,500.0,0.01,0.1,0.01,0.0029924869646532405
812,SVR_500.0_0.1_1e-07_1e-05,500.0,0.1,1e-07,1e-05,0.0028197019530894264
813,SVR_500.0_0.1_1e-07_0.0001,500.0,0.1,1e-07,0.0001,0.002846927201316829
814,SVR_500.0_0.1_1e-07_0.001,500.0,0.1,1e-07,0.001,0.0029040910747828
815,SVR_500.0_0.1_1e-07_0.01,500.0,0.1,1e-07,0.01,0.0029924869646532405
816,SVR_500.0_0.1_1e-06_1e-05,500.0,0.1,1e-06,1e-05,0.002819689624678423
817,SVR_500.0_0.1_1e-06_0.0001,500.0,0.1,1e-06,0.0001,0.0028468482536294195
818,SVR_500.0_0.1_1e-06_0.001,500.0,0.1,1e-06,0.001,0.002904162349039785
819,SVR_500.0_0.1_1e-06_0.01,500.0,0.1,1e-06,0.01,0.0029924869646532405
820,SVR_500.0_0.1_9.999999999999999e-06_1e-05,500.0,0.1,9.999999999999999e-06,1e-05,0.0028192054595035376
821,SVR_500.0_0.1_9.999999999999999e-06_0.0001,500.0,0.1,9.999999999999999e-06,0.0001,0.00284787244731004
822,SVR_500.0_0.1_9.999999999999999e-06_0.001,500.0,0.1,9.999999999999999e-06,0.001,0.002904230806649499
823,SVR_500.0_0.1_9.999999999999999e-06_0.01,500.0,0.1,9.999999999999999e-06,0.01,0.0029924869646532405
824,SVR_500.0_0.1_9.999999999999999e-05_1e-05,500.0,0.1,9.999999999999999e-05,1e-05,0.002824882819110508
825,SVR_500.0_0.1_9.999999999999999e-05_0.0001,500.0,0.1,9.999999999999999e-05,0.0001,0.002854281902896982
826,SVR_500.0_0.1_9.999999999999999e-05_0.001,500.0,0.1,9.999999999999999e-05,0.001,0.0029097789074305157
827,SVR_500.0_0.1_9.999999999999999e-05_0.01,500.0,0.1,9.999999999999999e-05,0.01,0.0029924869646532405
828,SVR_500.0_0.1_0.001_1e-05,500.0,0.1,0.001,1e-05,0.002878915452008446
829,SVR_500.0_0.1_0.001_0.0001,500.0,0.1,0.001,0.0001,0.00288727088738181
830,SVR_500.0_0.1_0.001_0.001,500.0,0.1,0.001,0.001,0.0028789561640980123
831,SVR_500.0_0.1_0.001_0.01,500.0,0.1,0.001,0.01,0.0029924869646532405
832,SVR_500.0_0.1_0.01_1e-05,500.0,0.1,0.01,1e-05,0.0032806440534123293
833,SVR_500.0_0.1_0.01_0.0001,500.0,0.1,0.01,0.0001,0.0033379934068514584
834,SVR_500.0_0.1_0.01_0.001,500.0,0.1,0.01,0.001,0.0032089638330709213
835,SVR_500.0_0.1_0.01_0.01,500.0,0.1,0.01,0.01,0.0029924869646532405
836,SVR_500.0_0.1_0.1_1e-05,500.0,0.1,0.1,1e-05,0.0029924869646532405
837,SVR_500.0_0.1_0.1_0.0001,500.0,0.1,0.1,0.0001,0.0029924869646532405
838,SVR_500.0_0.1_0.1_0.001,500.0,0.1,0.1,0.001,0.0029924869646532405
839,SVR_500.0_0.1_0.1_0.01,500.0,0.1,0.1,0.01,0.0029924869646532405
